sexo,ano_nascimento,raca,estado_origem,cidade_origem,renda,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,grau_academico,area_conhecimento,descricao
F,1999,Pardo,Rio Grande do Norte,MACAU,1802,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,1998,Negro,Rio Grande do Norte,NATAL,700,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1998,Negro,Rio Grande do Norte,NÃO INFORMADO,2144,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1998,Negro,Rio Grande do Norte,NÃO INFORMADO,2144,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1998,Negro,Rio Grande do Norte,NÃO INFORMADO,2144,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1990,Pardo,Rio Grande do Norte,NATAL,1027,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1990,Pardo,Rio Grande do Norte,NATAL,1027,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1990,Pardo,Rio Grande do Norte,NATAL,1027,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2001,Pardo,Rio Grande do Norte,NATAL,950,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2001,Pardo,Rio Grande do Norte,NATAL,950,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,SÃO PAULO DO POTENGI,750,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,SÃO PAULO DO POTENGI,750,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1997,Branco,Rio Grande do Norte,NATAL,1200,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,NATAL,3628,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,NATAL,3628,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2001,Branco,Rio Grande do Norte,NATAL,2139,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1980,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1980,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1994,Pardo,Rio Grande do Norte,ITAÚ,998,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1994,Pardo,Rio Grande do Norte,ITAÚ,998,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,1997,Pardo,Rio Grande do Norte,NATAL,700,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2001,Branco,Rio Grande do Norte,NATAL,1133,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,1998,Branco,Rio Grande do Norte,PARELHAS,1530,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1998,Branco,Rio Grande do Norte,PARELHAS,1530,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,2445,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,3300,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,3300,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1998,Pardo,Rio Grande do Norte,CURRAIS NOVOS,1039,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,2002,Branco,Rio Grande do Norte,JOÃO PESSOA,4820,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Branco,Rio Grande do Norte,NATAL,3110,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Branco,Rio Grande do Norte,NATAL,3110,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,1995,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,1995,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1998,Pardo,Rio Grande do Norte,SANTA CRUZ,600,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1998,Pardo,Rio Grande do Norte,SANTA CRUZ,600,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,2000,Negro,Rio Grande do Norte,CAICÓ,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Negro,Rio Grande do Norte,CAICÓ,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,TOUROS,250,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,TOUROS,250,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,1996,Negro,Piauí,TERESINA,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,1996,Negro,Piauí,TERESINA,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2000,Pardo,Rio Grande do Norte,SANTA CRUZ,3513,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,2001,Branco,Rio Grande do Norte,NATAL,1900,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1999,Branco,Rio Grande do Norte,NATAL,1478,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Branco,Rio Grande do Norte,NATAL,1478,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Pardo,Rio Grande do Norte,MACAÍBA,3339,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,2000,Pardo,Rio Grande do Norte,MACAÍBA,3339,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,1998,Branco,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1998,Amarelo (de origem oriental),Rio Grande do Norte,PARNAMIRIM,830,False,False,False,BACHARELADO,Engenharias,APROVADO
F,2001,Pardo,Rio Grande do Norte,NATAL,3376,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1999,Pardo,Rio Grande do Norte,NOVA CRUZ,300,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
F,1999,Pardo,Rio Grande do Norte,NOVA CRUZ,300,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
F,2000,Pardo,Rio Grande do Norte,CURRAIS NOVOS,2198,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,600,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,600,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,FALHOU
M,1999,Pardo,Rio Grande do Norte,SANTO ANTÔNIO,600,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
F,1998,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,NATAL,1784,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,NATAL,1784,False,False,False,BACHARELADO,Engenharias,APROVADO
F,2001,Pardo,Rio Grande do Norte,TOUROS,0,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1990,Branco,Rio Grande do Norte,MACAÍBA,2078,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1990,Branco,Rio Grande do Norte,MACAÍBA,2078,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
F,2001,Pardo,Rio Grande do Norte,NATAL,1340,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1997,Pardo,Rio Grande do Norte,NATAL,3800,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1997,Pardo,Rio Grande do Norte,NATAL,3800,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1995,Pardo,Paraíba,JOÃO PESSOA,0,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1995,Pardo,Paraíba,JOÃO PESSOA,0,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1995,Pardo,Paraíba,JOÃO PESSOA,0,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,1982,Branco,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
M,1997,Pardo,Rio Grande do Norte,NATAL,1100,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1997,Pardo,Rio Grande do Norte,NATAL,1100,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,SÃO TOMÉ,200,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1997,Pardo,Rio Grande do Norte,SÃO TOMÉ,200,False,False,False,BACHARELADO,Engenharias,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,2000,Branco,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1999,Branco,Rio Grande do Norte,RIO DE JANEIRO,7400,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1998,Branco,Rio Grande do Norte,MACAÍBA,1500,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1998,Branco,Rio Grande do Norte,MACAÍBA,1500,False,False,False,BACHARELADO,Engenharias,FALHOU
F,1998,Branco,Rio Grande do Norte,MACAÍBA,1500,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,PARNAMIRIM,700,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1999,Pardo,Rio Grande do Norte,PARNAMIRIM,700,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
M,1998,Negro,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1998,Negro,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,JANDAÍRA,3398,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,2000,Branco,Rio Grande do Norte,ACARI,2023,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
F,2001,Pardo,Rio Grande do Norte,NATAL,980,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,2001,Pardo,Rio Grande do Norte,NATAL,980,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,2001,Pardo,Rio Grande do Norte,NATAL,980,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1999,Pardo,Rio Grande do Norte,SENADOR GEORGINO AVELINO,0,False,False,False,BACHARELADO,Engenharias,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,2050,False,False,False,BACHARELADO,Engenharias,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,2050,False,False,False,BACHARELADO,Engenharias,FALHOU
F,2000,Branco,Rio Grande do Norte,NATAL,2050,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1998,Pardo,Rio Grande do Norte,NATAL,400,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1998,Pardo,Rio Grande do Norte,NATAL,400,False,False,False,BACHARELADO,Engenharias,FALHOU
M,1995,Negro,Rio Grande do Norte,CAICÓ,1764,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1999,Negro,Rio Grande do Norte,NATAL,1005,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1999,Negro,Rio Grande do Norte,NATAL,1005,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,2001,Branco,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Engenharias,APROVADO
F,2001,Pardo,Rio Grande do Norte,DUQUE DE CAXIAS,1519,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,2001,Pardo,Rio Grande do Norte,DUQUE DE CAXIAS,1519,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,2001,Pardo,Rio Grande do Norte,NATAL,6200,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,1991,Negro,Rio Grande do Norte,NATAL,400,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1991,Negro,Rio Grande do Norte,NATAL,400,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1991,Negro,Rio Grande do Norte,NATAL,400,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
F,2000,Pardo,Rio Grande do Norte,NATAL,947,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2000,Pardo,Rio Grande do Norte,NATAL,947,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1997,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,1039,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,1039,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1997,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,1039,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1999,Negro,Rio Grande do Norte,PARNAMIRIM,2496,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1999,Negro,Rio Grande do Norte,PARNAMIRIM,2496,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1998,Pardo,Paraíba,ARARUNA,1914,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1998,Pardo,Paraíba,ARARUNA,1914,False,False,False,BACHARELADO,Engenharias,FALHOU
F,1999,Pardo,Rio Grande do Norte,SÃO PAULO,1000,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,SÃO PAULO,1000,False,False,False,BACHARELADO,Engenharias,FALHOU
F,1998,Pardo,Rio Grande do Norte,NATAL,5637,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,5000,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
M,2000,Pardo,Rio Grande do Norte,CANGUARETAMA,1045,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
M,2000,Pardo,Rio Grande do Norte,CANGUARETAMA,1045,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
M,1992,Pardo,Rio Grande do Norte,CANGUARETAMA,1000,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
M,1992,Pardo,Rio Grande do Norte,CANGUARETAMA,1000,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,FALHOU
F,1999,Branco,Rio Grande do Norte,NATAL,1300,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1999,Branco,Rio Grande do Norte,NATAL,1300,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1997,Pardo,Rio Grande do Norte,NATAL,1039,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1993,Negro,Rio Grande do Norte,NATAL,978,False,False,False,BACHARELADO,Ciências Exatas e da Terra,FALHOU
F,1998,Branco,Rio Grande do Norte,NATAL,1688,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1998,Branco,Rio Grande do Norte,NATAL,1688,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1999,Pardo,,ASSUNÇÃO,1200,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,UBERABA,1045,False,False,False,BACHARELADO,Engenharias,APROVADO
M,2000,Pardo,Rio Grande do Norte,SÃO MIGUEL,1039,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
M,2000,Pardo,Rio Grande do Norte,SÃO MIGUEL,1039,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
F,1998,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,617,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,INDEFERIDO
F,1998,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,617,False,False,False,LICENCIATURA,Ciências Exatas e da Terra,APROVADO
F,2001,Pardo,Rio Grande do Norte,NATAL,1623,False,False,False,BACHARELADO,Engenharias,FALHOU
F,2001,Pardo,Rio Grande do Norte,NATAL,1623,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1997,Branco,Rio Grande do Norte,MACAU,2010,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1997,Branco,Rio Grande do Norte,MACAU,2010,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1997,Branco,Rio Grande do Norte,MACAU,2010,False,False,False,BACHARELADO,Engenharias,FALHOU
M,1999,Pardo,Rio Grande do Norte,NATAL,3788,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1999,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
M,1999,Pardo,Rio Grande do Norte,PARELHAS,1928,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1999,Pardo,Rio Grande do Norte,PARELHAS,1928,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1996,Pardo,Rio Grande do Norte,NATAL,1045,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1982,Negro,São Paulo,SÃO PAULO,1200,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1982,Negro,São Paulo,SÃO PAULO,1200,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Branco,Rio Grande do Norte,SANTOS,1317,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,2000,Branco,Rio Grande do Norte,SANTOS,1317,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1998,Negro,Rio Grande do Norte,NATAL,2521,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1998,Negro,Rio Grande do Norte,NATAL,2521,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1995,Pardo,Rio Grande do Norte,NATAL,3500,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2000,Branco,Rio Grande do Norte,SÃO MIGUEL,3385,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,2000,Pardo,Rio Grande do Norte,MACAÍBA,500,False,False,False,BACHARELADO,Ciências Agrárias,APROVADO
F,2000,Pardo,Rio Grande do Norte,MACAÍBA,500,False,False,False,BACHARELADO,Ciências Agrárias,FALHOU
F,1999,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,1286,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
M,1993,Pardo,Rio Grande do Norte,NATAL,998,False,False,False,BACHARELADO,Engenharias,APROVADO
M,1993,Pardo,Rio Grande do Norte,NATAL,998,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1998,Negro,Piauí,PAULISTANA,137,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
F,1998,Negro,Piauí,PAULISTANA,137,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
F,1998,Negro,Piauí,PAULISTANA,137,False,False,False,BACHARELADO,Ciências Exatas e da Terra,APROVADO
M,1998,Negro,Rio Grande do Norte,ASSU,4200,False,False,False,BACHARELADO,Engenharias,APROVADO
M,2001,Pardo,Rio Grande do Norte,NATAL,3839,False,False,False,LICENCIATURA,Ciências Biológicas,INDEFERIDO
M,2001,Pardo,Rio Grande do Norte,NATAL,3839,False,False,False,LICENCIATURA,Ciências Biológicas,FALHOU
F,1996,Pardo,Rio de Janeiro,RIO DE JANEIRO,22454,False,False,False,BACHARELADO,Engenharias,APROVADO
F,1996,Pardo,Rio de Janeiro,RIO DE JANEIRO,22454,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1996,Pardo,Rio Grande do Norte,CARNAÚBA DOS DANTAS,3000,False,False,False,BACHARELADO,Ciências da Saúde,INDEFERIDO
F,2001,Pardo,Ceará,SÃO PAULO,1870,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1997,Pardo,Rio Grande do Norte,NATAL,2338,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
M,1997,Pardo,Rio Grande do Norte,NATAL,2338,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,1999,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,5684,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
M,1999,Pardo,Rio Grande do Norte,SÃO JOSÉ DE MIPIBU,5684,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,INDEFERIDO
F,1998,Pardo,São Paulo,SÃO PAULO,1045,False,False,False,LICENCIATURA,"Linguística, Letras e Artes",APROVADO
F,2001,Branco,Rio Grande do Norte,NATAL,1996,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,2001,Branco,Rio Grande do Norte,NATAL,1996,False,False,False,LICENCIATURA,Ciências Humanas,FALHOU
M,2000,Negro,Rio Grande do Norte,NATAL,2000,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1998,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências Biológicas,INDEFERIDO
F,1998,Pardo,Rio Grande do Norte,NATAL,0,False,False,False,BACHARELADO,Ciências Biológicas,APROVADO
M,2002,Branco,Rio Grande do Norte,NATAL,2719,False,False,False,BACHARELADO,Engenharias,APROVADO
M,2002,Branco,Rio Grande do Norte,NATAL,2719,False,False,False,BACHARELADO,Engenharias,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,1032,False,False,False,LICENCIATURA,Ciências Humanas,INDEFERIDO
F,1999,Pardo,Rio Grande do Norte,NATAL,1032,False,False,False,LICENCIATURA,Ciências Humanas,APROVADO
F,1998,Pardo,Rio Grande do Norte,FEIRA DE SANTANA,1000,False,False,False,TECNOLÓGICO,Outra,APROVADO
F,1991,Pardo,Rio Grande do Norte,NATAL,1373,False,False,False,BACHARELADO,Ciências Sociais Aplicadas,APROVADO
F,2000,Branco,Rio Grande do Norte,NATAL,3006,False,False,False,BACHARELADO,Ciências da Saúde,INDEFERIDO
F,2000,Branco,Rio Grande do Norte,NATAL,3006,False,False,False,BACHARELADO,Ciências da Saúde,APROVADO
F,1999,Branco,Rio Grande do Norte,NÃO INFORMADO,4196,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
F,1999,Branco,Rio Grande do Norte,NÃO INFORMADO,4196,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
F,1999,Branco,Rio Grande do Norte,NÃO INFORMADO,4196,False,False,False,BACHARELADO,Ciências Humanas,FALHOU
M,2001,Negro,Rio Grande do Norte,NATAL,1050,False,False,False,BACHARELADO,Ciências Exatas e da Terra,INDEFERIDO
M,1998,Pardo,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Humanas,INDEFERIDO
M,1998,Pardo,Rio Grande do Norte,NATAL,1000,False,False,False,BACHARELADO,Ciências Humanas,APROVADO
